username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BotnaldTrump;2016-11-05 08:17;0;1;"Just landed in Delaware, Ohio at 10pmE on against Crooked Hillary colluded w/FBI and a movement. #MakeAmericaGreatAgain SIGN";;;#MakeAmericaGreatAgain;"794876306559266816";https://twitter.com/BotnaldTrump/status/794876306559266816
diego_toco;2016-11-05 08:16;0;0;"Não adianta tentar esconder. A verdade sempre aparece. #HillaryForPrison #GoTrump #MakeAmericaGreatAgain https:// twitter.com/foxnewspolitic s/status/794864408187011072 …";;;#HillaryForPrison #GoTrump #MakeAmericaGreatAgain;"794876127932252160";https://twitter.com/diego_toco/status/794876127932252160
DickJones1984;2016-11-05 08:16;0;1;"Greatest political ad for the people of the USA ever made . @realDonaldTrump great job sir ! #MakeAmericaGreatAgain https:// twitter.com/realDonaldTrum p/status/794683513853382656 …";;@realDonaldTrump;#MakeAmericaGreatAgain;"794876115949068288";https://twitter.com/DickJones1984/status/794876115949068288
BabyGirl_4Trump;2016-11-05 08:16;3;2;"#MAGA #MakeAmericaGreatAgain #HillaryIndictment #TrumpPence16 #DrainTheSwamp #LockHerUP #HillarysEmails #SpiritCooking #NC #FL hfk https:// twitter.com/EastwoodUSA/st atus/794739513121787904 …";;;#MAGA #MakeAmericaGreatAgain #HillaryIndictment #TrumpPence16 #DrainTheSwamp #LockHerUP #HillarysEmails #SpiritCooking #NC #FL;"794876096848203777";https://twitter.com/BabyGirl_4Trump/status/794876096848203777
JawsMJ;2016-11-05 08:16;0;1;"Closing stmt Watch RT @realDonaldTrump @mike_pence #MakeAmericaGreatAgain #TurnBlueRed @WeNeedTrump https:// youtu.be/nF0YpXcZw9U via @YouTube";;@realDonaldTrump @mike_pence @WeNeedTrump @YouTube;#MakeAmericaGreatAgain #TurnBlueRed;"794875967449731072";https://twitter.com/JawsMJ/status/794875967449731072
robinfarmer1313;2016-11-05 08:16;0;1;"Everyone MUST #VOTE !!! #VoteTrumpPence16 #AllVotesMatter #StandwithTrump #AmericaFirst #MakeAmericaGreatAgain #TrumpPence16 https:// twitter.com/TheGOPReport/s tatus/794872245197963265 …";;;#VOTE #VoteTrumpPence16 #AllVotesMatter #StandwithTrump #AmericaFirst #MakeAmericaGreatAgain #TrumpPence16;"794875926731522048";https://twitter.com/robinfarmer1313/status/794875926731522048
AmericanHeart5;2016-11-05 08:15;0;2;"The Flag + The Donald. Yes! #MakeAmericaGreatAgain https:// twitter.com/charliekirk11/ status/794871969384693762 …";;;#MakeAmericaGreatAgain;"794875900122775553";https://twitter.com/AmericanHeart5/status/794875900122775553
barryhurke;2016-11-05 08:15;0;2;"TRUMP FOR PRES #makeamericagreatagain #grabthembythepussy";;;#makeamericagreatagain #grabthembythepussy;"794875764126662656";https://twitter.com/barryhurke/status/794875764126662656
kaymar7901;2016-11-05 08:14;0;1;"Tell me a GOOD reason to vote for #crookedhillary without mentioning @realDonaldTrump ...."crickets" #MakeAmericaGreatAgain #TrumpPence16";;@realDonaldTrump;#crookedhillary #MakeAmericaGreatAgain #TrumpPence16;"794875644933013504";https://twitter.com/kaymar7901/status/794875644933013504
nova_patriot;2016-11-05 08:13;2;2;"#MakeAmericaGreatAgain #PodestaEmails30 #ImWithHer https:// twitter.com/ingrahamangle/ status/794720431580319744 …";Port Hawkesbury, Nova Scotia;;#MakeAmericaGreatAgain #PodestaEmails30 #ImWithHer;"794875212777005057";https://twitter.com/nova_patriot/status/794875212777005057
bmusser65;2016-11-05 08:13;0;1;"#MAGA #MakeAmericaGreatAgain #DrainTheSwamp #DrainHerSwamp #TrumpTrain https:// twitter.com/bmusser65/stat us/794763371044282368 …";Pennsylvania, USA;;#MAGA #MakeAmericaGreatAgain #DrainTheSwamp #DrainHerSwamp #TrumpTrain;"794875177045807106";https://twitter.com/bmusser65/status/794875177045807106
ams_world;2016-11-05 08:12;0;2;"Hillary you were responsible for Benghazi. What difference does it make Hillary? All the difference to many. #MakeAmericaGreatAgain pic.twitter.com/fXzbw09tUV";;;#MakeAmericaGreatAgain;"794875122251366400";https://twitter.com/ams_world/status/794875122251366400
69donald420;2016-11-05 08:12;0;1;"semen of a penis woman #makeamericagreatagain";;;#makeamericagreatagain;"794875041020133376";https://twitter.com/69donald420/status/794875041020133376
Lorrie_lee;2016-11-05 08:12;1;1;"#RememberWhenTrump promised to help everyday #Americans #MakeAmericaGreatAgain #VoteTrump @realDonaldTrump https:// twitter.com/IngrahamAngle/ status/794869468308639744 …";;@realDonaldTrump;#RememberWhenTrump #Americans #MakeAmericaGreatAgain #VoteTrump;"794874998955581440";https://twitter.com/Lorrie_lee/status/794874998955581440
Gladys99;2016-11-05 08:12;0;1;"#MakeAmericaGreatAgain #Draintheswamp #indicthillary #NoHillary pic.twitter.com/iye29NxBhA";;;#MakeAmericaGreatAgain #Draintheswamp #indicthillary #NoHillary;"794874959877341188";https://twitter.com/Gladys99/status/794874959877341188
DJT4POTUS;2016-11-05 08:12;4;6;"#Hillary , you are the enemy to women. #StayAtHomeMom is the ultimate profession. #MakeAmericaGreatAgain for Women #TrumpPenceLandslide pic.twitter.com/LNY7wKsIBr";;;#Hillary #StayAtHomeMom #MakeAmericaGreatAgain #TrumpPenceLandslide;"794874930546561024";https://twitter.com/DJT4POTUS/status/794874930546561024
MAGAAMERICAN1;2016-11-05 08:12;1;2;"#CrookedHillary secretly took $1,000,000 from a foreign dictator while Secretary of State! #LockHerUp #ClintonCash MakeAmericaGreatAgain pic.twitter.com/UB4LwEjSii";;;#CrookedHillary #LockHerUp #ClintonCash;"794874912297152512";https://twitter.com/MAGAAMERICAN1/status/794874912297152512
Trump_AI;2016-11-05 08:11;0;1;"I will make Muslims release our office in Orange County because we are winning Here we go - Enjoy! #AmericaFirst #MakeAmericaGreatAgain";;;#AmericaFirst #MakeAmericaGreatAgain;"794874886376357890";https://twitter.com/Trump_AI/status/794874886376357890
