username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
twgforceone;2016-11-21 16:53;0;0;"#Milwaukee #MakeAmericaGreatAgain #SanFrancisco #WhiteGenocide pic.twitter.com/iYAkZ7O0yT";;;#Milwaukee #MakeAmericaGreatAgain #SanFrancisco #WhiteGenocide;"800819513772179456";https://twitter.com/twgforceone/status/800819513772179456
ThomasMarykay;2016-11-21 16:49;2;2;"#PresidentElectTrump We will. #MakeAmericaGreatAgain #WeThePpl #TrumpTeam #ImGodWeTrust . pic.twitter.com/vWFRnzgX7q";;;#PresidentElectTrump #MakeAmericaGreatAgain #WeThePpl #TrumpTeam #ImGodWeTrust;"800818452659339265";https://twitter.com/ThomasMarykay/status/800818452659339265
CaptainJBird360;2016-11-21 16:48;2;0;"Let's make America great again #MakeAmericaGreatAgain Congrats Mr.Trump on the win";;;#MakeAmericaGreatAgain;"800818108646690820";https://twitter.com/CaptainJBird360/status/800818108646690820
abcvision;2016-11-21 16:47;0;0;"#stratcats always welcomed at the #Batcave #makeamericagreatagain #kittens https://www. instagram.com/p/BNFnwAhDKe4/";;;#stratcats #Batcave #makeamericagreatagain #kittens;"800818051344191488";https://twitter.com/abcvision/status/800818051344191488
jackflackdaily;2016-11-21 16:46;0;5;"Rush Limbaugh: 'Deranged' Left is 'Imploding' Over Trump http:// buff.ly/2fszYSK #MAGA #Trump #makeamericagreatagain pic.twitter.com/UBuyOSxDDy";;;#MAGA #Trump #makeamericagreatagain;"800817572388093954";https://twitter.com/jackflackdaily/status/800817572388093954
realJacksonLamb;2016-11-21 16:41;0;1;"Glad to see President-elect Trump reaching out to Rep. @TulsiGabbard due to their opinions of TPP! @realDonaldTrump #MakeAmericaGreatAgain";;@TulsiGabbard @realDonaldTrump;#MakeAmericaGreatAgain;"800816307054723073";https://twitter.com/realJacksonLamb/status/800816307054723073
justjoeaz2;2016-11-21 16:40;0;0;"#Trump2016 #makeamericagreatagain Little girl attacked by tiger in Saudi Arabian market (VIDEO) That was terrifying http:// on.rt.com/7vpv";;;#Trump2016 #makeamericagreatagain;"800816184107024384";https://twitter.com/justjoeaz2/status/800816184107024384
FRANK_J_MILES;2016-11-21 16:39;0;0;"http:// slnm.us/6Lr2hOq #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"800816001847881730";https://twitter.com/FRANK_J_MILES/status/800816001847881730
lang1027;2016-11-21 16:37;0;0;"Looking @Trump's cabinet picks & the "interviews" he's held... #MakeAmericaGreatAgain turning out to mean exactly what #blackfolks thought";;@Trump;#MakeAmericaGreatAgain #blackfolks;"800815350388559872";https://twitter.com/lang1027/status/800815350388559872
justjoeaz2;2016-11-21 16:34;0;0;"#Trump2016 #makeamericagreatagain O'Hare workers to go on strike after Thanksgiving, I quess you won't get out http:// fxn.ws/2gv9EeT";;;#Trump2016 #makeamericagreatagain;"800814598139953152";https://twitter.com/justjoeaz2/status/800814598139953152
TheOrangeCone;2016-11-21 16:32;1;8;"No one will watch this. Trump won. We are erasing this guy from our history books! #MAGA #tcot #MakeAmericaGreatAgain https:// twitter.com/Mediaite/statu s/800813960048021504 …";;;#MAGA #tcot #MakeAmericaGreatAgain;"800814138880589825";https://twitter.com/TheOrangeCone/status/800814138880589825
